factor_id,market,family,availability_tier,v9_default_pool,formula_v8,formula_v9,v9_formula_changed,v9_keyword_migration,v9_pandas_runtime,v9_pandas_finite_ratio,v9_pandas_tail_finite_ratio,v9_pandas_tail_unique,v9_all_nodes_polars_static,v9_sql_compile_pass,v9_three_backend_static_path,v9_nonproduction_contract_operators,v9_pit_not_true_operators
pv_v4_a_0117,A,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 3))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 3))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0118,A,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 13))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 13))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0119,A,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 34))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 34))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0120,A,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 252), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 252), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_a_0121,A,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 3), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 3), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_a_0122,A,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 10), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 10), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_a_0123,A,range_volatility,core,core,"-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 84), close))","-rank(safe_div_null(ts_mean(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), 84), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v4_a_0124,A,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 120))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 120))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0125,A,range_volatility,core,core,"rank(ts_corr(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), ts_log_return(volume + 1.0, 1), 5))","rank(ts_corr(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), ts_log_return(volume + 1.0, 1), window=5))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0126,A,range_volatility,core,core,"rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 21))","rank(ts_zscore(safe_div_null(maximum(high - low, maximum(abs(high - ts_delay(close, 1)), abs(low - ts_delay(close, 1)))), close), 21))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0127,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 2))","rank(ts_log_return(volume + 1.0, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0128,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 13))","rank(ts_log_return(amount + 1.0, 13))",False,,pass,0.9841463414634146,1.0,20,True,True,True,,
pv_v4_a_0129,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 60))","rank(ts_log_return(volume + 1.0, 60))",False,,pass,0.926829268292683,1.0,20,True,True,True,,
pv_v4_a_0130,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 252))","rank(ts_log_return(amount + 1.0, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_a_0131,A,liquidity_activity,core,core,"rank(ts_pct(amount, 756))","rank(ts_pct(amount, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_a_0132,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 3))","rank(ts_log_return(amount + 1.0, 3))",False,,pass,0.9963414634146341,1.0,20,True,True,True,,
pv_v4_a_0133,A,liquidity_activity,core,core,"rank(ts_pct(amount, 13))","rank(ts_pct(amount, 13))",False,,pass,0.9841463414634146,1.0,20,True,True,True,,
pv_v4_a_0134,A,liquidity_activity,core,core,"rank(ts_pct(amount, 84))","rank(ts_pct(amount, 84))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
pv_v4_a_0135,A,liquidity_activity,core,core,"rank(ts_pct(amount, 252))","rank(ts_pct(amount, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_a_0136,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 504))","rank(ts_log_return(amount + 1.0, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_a_0137,A,liquidity_activity,core,core,"rank(ts_pct(volume, 2))","rank(ts_pct(volume, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0138,A,liquidity_activity,core,core,"rank(ts_pct(amount, 8))","rank(ts_pct(amount, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_a_0139,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 40))","rank(ts_log_return(amount + 1.0, 40))",False,,pass,0.9512195121951219,1.0,20,True,True,True,,
pv_v4_a_0140,A,liquidity_activity,core,core,"rank(ts_pct(amount, 120))","rank(ts_pct(amount, 120))",False,,pass,0.8536585365853658,1.0,20,True,True,True,,
pv_v4_a_0141,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 756))","rank(ts_log_return(volume + 1.0, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_a_0142,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 5))","rank(ts_log_return(amount + 1.0, 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v4_a_0143,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 8))","rank(ts_log_return(volume + 1.0, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_a_0144,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 63))","rank(ts_log_return(amount + 1.0, 63))",False,,pass,0.9231707317073171,1.0,20,True,True,True,,
pv_v4_a_0145,A,liquidity_activity,core,core,"rank(ts_pct(amount, 126))","rank(ts_pct(amount, 126))",False,,pass,0.8463414634146341,1.0,20,True,True,True,,
pv_v4_a_0146,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 504))","rank(ts_log_return(volume + 1.0, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_a_0147,A,liquidity_activity,core,core,"rank(ts_pct(amount, 2))","rank(ts_pct(amount, 2))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0148,A,liquidity_activity,core,core,"rank(ts_pct(volume, 8))","rank(ts_pct(volume, 8))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_a_0149,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 63))","rank(ts_log_return(volume + 1.0, 63))",False,,pass,0.9231707317073171,1.0,20,True,True,True,,
pv_v4_a_0150,A,liquidity_activity,core,core,"rank(ts_pct(amount, 180))","rank(ts_pct(amount, 180))",False,,pass,0.7804878048780488,1.0,20,True,True,True,,
pv_v4_a_0151,A,liquidity_activity,core,core,"rank(ts_pct(amount, 504))","rank(ts_pct(amount, 504))",False,,pass,0.3853658536585366,1.0,20,True,True,True,,
pv_v4_a_0152,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 5))","rank(ts_log_return(volume + 1.0, 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v4_a_0153,A,liquidity_activity,core,core,"rank(ts_log_return(amount + 1.0, 21))","rank(ts_log_return(amount + 1.0, 21))",False,,pass,0.974390243902439,1.0,20,True,True,True,,
pv_v4_a_0154,A,liquidity_activity,core,core,"rank(ts_pct(volume, 84))","rank(ts_pct(volume, 84))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
pv_v4_a_0155,A,liquidity_activity,core,core,"rank(ts_pct(volume, 252))","rank(ts_pct(volume, 252))",False,,pass,0.6926829268292682,1.0,20,True,True,True,,
pv_v4_a_0156,A,liquidity_activity,core,core,"rank(ts_pct(volume, 756))","rank(ts_pct(volume, 756))",False,,pass,0.07804878048780488,1.0,20,True,True,True,,
pv_v4_a_0157,A,liquidity_activity,core,core,"rank(ts_pct(amount, 5))","rank(ts_pct(amount, 5))",False,,pass,0.9939024390243902,1.0,20,True,True,True,,
pv_v4_a_0158,A,liquidity_activity,core,core,"rank(ts_log_return(volume + 1.0, 21))","rank(ts_log_return(volume + 1.0, 21))",False,,pass,0.974390243902439,1.0,20,True,True,True,,
pv_v4_a_0159,A,liquidity_activity,core,core,"rank(ts_pct(volume, 40))","rank(ts_pct(volume, 40))",False,,pass,0.9512195121951219,1.0,20,True,True,True,,
pv_v4_a_0160,A,liquidity_activity,core,core,"rank(ts_pct(volume, 180))","rank(ts_pct(volume, 180))",False,,pass,0.7804878048780488,1.0,20,True,True,True,,
pv_v4_a_0161,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 3))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=3))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0162,A,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 21))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=21))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0163,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 34))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=34))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0164,A,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 252))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=252))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0165,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 5))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=5))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0166,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 21))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=21))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0167,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 60))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=60))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0168,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 120))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=120))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0169,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 3))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=3))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0170,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 8))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=8))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0171,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 84))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=84))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0172,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 120))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=120))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0173,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 3))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=3))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0174,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 20))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=20))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0175,A,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 60))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=60))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0176,A,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 120))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=120))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0177,A,liquidity_impact,core,core,"rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 3))","rank(ts_cov(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=3))",True,ts_cov,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0178,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 8))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=8))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0179,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), 84))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(amount + 1.0, 1), window=84))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0180,A,liquidity_impact,core,core,"rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 252))","rank(ts_beta(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=252))",True,ts_beta,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0181,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 5))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=5))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0182,A,liquidity_impact,core,core,"rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), 10))","rank(ts_corr(coalesce(ret, safe_div_null(close, pre_close) - 1.0), ts_log_return(volume + 1.0, 1), window=10))",True,ts_corr,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v4_a_0183,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(close - open, open), 13, 5))","rank(ts_autocorr(safe_div_null(close - open, open), 13, 5))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_a_0184,A,serial_dependence,core,core,"rank(ts_autocorr(ts_log_return(volume + 1.0, 1), 60, 2))","rank(ts_autocorr(ts_log_return(volume + 1.0, 1), 60, 2))",False,,pass,0.973170731707317,1.0,20,True,True,True,,
pv_v4_a_0185,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(close - vwap, vwap), 120, 2))","rank(ts_autocorr(safe_div_null(close - vwap, vwap), 120, 2))",False,,pass,0.95,1.0,20,True,True,True,,
pv_v4_a_0186,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 20, 2))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 20, 2))",False,,pass,0.9914634146341463,1.0,20,True,True,True,,
pv_v4_a_0187,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 40, 2))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 40, 2))",False,,pass,0.9829268292682927,1.0,20,True,True,True,,
pv_v4_a_0188,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 252, 5))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 252, 5))",False,,pass,0.8926829268292683,1.0,20,True,True,True,,
pv_v4_a_0189,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 21, 2))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 21, 2))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v4_a_0190,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(close - open, open), 34, 2))","rank(ts_autocorr(safe_div_null(close - open, open), 34, 2))",False,,pass,0.9853658536585366,1.0,20,True,True,True,,
pv_v4_a_0191,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(close - open, open), 252, 1))","rank(ts_autocorr(safe_div_null(close - open, open), 252, 1))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
pv_v4_a_0192,A,serial_dependence,core,core,"rank(ts_autocorr(ts_log_return(amount + 1.0, 1), 13, 2))","rank(ts_autocorr(ts_log_return(amount + 1.0, 1), 13, 2))",False,,pass,0.9926829268292683,1.0,20,True,True,True,,
pv_v4_a_0193,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 34, 2))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 34, 2))",False,,pass,0.9853658536585366,1.0,20,True,True,True,,
pv_v4_a_0194,A,serial_dependence,core,core,"rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 252, 1))","rank(ts_autocorr(safe_div_null(open - pre_close, pre_close), 252, 1))",False,,pass,0.8975609756097561,1.0,20,True,True,True,,
