canonical,model_like,execution_class,lane,legacy_local_predictive
ts_robust_zscore_prior,False,local_rolling_estimator,FAST_NATIVE_ALPHA,False
ts_roll_effective_spread,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_rolling_sr_gaussian_mean_shift_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_roughness,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_rqa_determinism_fixed_rr,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_rqa_laminarity_fixed_rr,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_run_concentration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_run_efficiency,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_run_strength,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sample_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_scale_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_score_rank_weighted_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_semivariance_balance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sharpe,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sign_cluster_index,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sign_persistence,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_signature_mahalanobis_anomaly,True,local_rolling_estimator,EXPENSIVE_RESEARCH_CERTIFIED,False
ts_skew,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sma_cn,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_spectral_centroid,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_spectral_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_spectral_flatness,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_spectral_low_frequency_ratio,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_spectral_peak_concentration,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_spectral_quality_factor,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_ssa_prior_reconstruction_error,True,research_structural,FAST_NATIVE_ALPHA,False
ts_ssa_reconstruction_residual,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_staleness,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_age_percentile,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_density,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_entry_strength,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_exit_hazard,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_integral,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_state_residual_life,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_std,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_std_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_stratified_mean_spread,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_structural_level_density,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_structural_level_strength,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sum,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sum_decay,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_sum_if,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_support_break,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_support_fit_r2,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_support_level,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_support_log_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_support_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_swing_amplitude,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_swing_amplitude_atr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_swing_amplitude_pct,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_swing_duration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_swing_velocity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_tail_imbalance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_tail_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_tail_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_threshold_cycle_asymmetry,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_threshold_cycle_period,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_time_since_change,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_time_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_time_under_water,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_topk_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_topk_std,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_topk_sum,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_transfer_entropy,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_transfer_entropy_peak_excess,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_transfer_entropy_peak_lag,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_transfer_entropy_peak_strength,True,research_structural,DIAGNOSTIC_RESEARCH,False
ts_transition_count,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_transition_intensity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_trend_break_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_trend_tstat,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_trimmed_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_true_streak,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turning_intensity,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turning_point_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turning_rate,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_age_dispersion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_dispersion,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_entropy_vol_scaled,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_mode_distance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_quantile_distance,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_cost_skew,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_holding_age,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_near_cost_mass,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_old_mass,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_profit_share,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_turnover_reference_price,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_two_state_regime_probability,True,local_rolling_estimator,STATE_CONDITION_EVENT,False
ts_upper_partial_moment,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_upper_tail_coexceedance_probability,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_upside_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_valid_count,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_value_at_argextreme,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_var,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_variance_ratio_proxy,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_variance_ratio_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_variogram_slope,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_path_curvature,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_path_efficiency,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_self_intersection_rate,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_state_local_density,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_state_mahalanobis,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vector_turning_coherence,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_acceleration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_clustering,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_of_vol,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_pvariation_roughness,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_scaling_break,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_shift_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_vol_term_structure,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_wasserstein_shift,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_wavelet_energy_slope,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_wavelet_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_wavelet_high_frequency_ratio,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_wavelet_low_frequency_ratio,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_wavelet_lowpass_reconstruct,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_weighted_downside_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_weighted_drawdown_area,True,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_weighted_expected_shortfall,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_weighted_permutation_entropy,False,research_structural,DIAGNOSTIC_RESEARCH,False
ts_weighted_semivariance,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_weighted_standardized_moment,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_weighted_time_centroid,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_zero_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ts_zscore,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ttm_from_cumulative,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ttm_from_quarterly,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_acceleration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_adjusted_volatility,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_autocorr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_chip_age_cost_surface,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_chip_overhang_surface,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_momentum,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_shock,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_volatility,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
turnover_zscore,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
ulcer_index,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
unitize,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
up_down_volume_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
up_volume_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
update_acceleration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
update_direction_persistence,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
update_path_efficiency,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
update_surprise,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_cashflow_disagreement,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_growth_mismatch,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pcf_definition_gap,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pcf_gap_positive,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pcf_gap_signed_log,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pe_gap_positive,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pe_gap_signed_log,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_pe_ttm_lyr_gap,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
valuation_quality_mismatch,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_acceleration,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_autocorr,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_momentum,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_price_range_density,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_shock,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_volatility,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_weighted_momentum,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_weighted_return,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
volume_zscore,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
vwap_deviation,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
vwap_to_close_return,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
where,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
winsorize,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
winsorize_mean,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
yang_zhang_vol,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
yoy_by_period,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
zero_return_ratio,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
zmijewski_score,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
zscore,False,local_rolling_estimator,DIAGNOSTIC_RESEARCH,False
