date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret
2024-04-26,5.43147154,1.49164379,3.64126582,0.01903956,0.0162547
2024-04-29,5.54794653,1.52624915,3.63502022,0.02144446,0.02319948
2024-04-30,5.56249303,1.52829124,3.63968128,0.00262196,0.00133798
2024-05-06,5.58333293,1.54498422,3.61384464,0.0037465,0.01092264
2024-05-07,5.59946417,1.54546283,3.62316328,0.00288918,0.00030978
2024-05-08,5.54883,1.5308861,3.62458709,-0.00904268,-0.00943195
2024-05-09,5.59613417,1.54422951,3.62390056,0.00852507,0.00871613
2024-05-10,5.60460095,1.54249508,3.63346439,0.00151297,-0.00112317
2024-05-13,5.63350499,1.53561944,3.66855541,0.0051572,-0.00445748
2024-05-14,5.64431847,1.54019,3.66468972,0.00191949,0.00297637
2024-05-15,5.62571557,1.53295668,3.66984642,-0.00329586,-0.00469639
2024-05-16,5.63268065,1.53204768,3.67657007,0.00123808,-0.00059297
2024-05-17,5.597065,1.53178755,3.65394338,-0.00632304,-0.00016979
2024-05-20,5.70069981,1.55735912,3.6604915,0.01851592,0.01669394
2024-05-21,5.69846858,1.55117188,3.67365388,-0.0003914,-0.00397291
2024-05-22,5.66148035,1.55314877,3.64516296,-0.00649091,0.00127445
2024-05-23,5.57911121,1.53302883,3.63927351,-0.01454905,-0.01295429
2024-05-24,5.56916169,1.5179415,3.66889085,-0.00178335,-0.00984151
2024-05-27,5.58017513,1.50848512,3.69919137,0.00197758,-0.00622974
2024-05-28,5.60451996,1.51796742,3.69212138,0.00436274,0.00628597
2024-05-29,5.58450711,1.51821036,3.6783487,-0.00357084,0.00016004
2024-05-30,5.58618621,1.51418725,3.68923078,0.00030067,-0.0026499
2024-05-31,5.54641933,1.51792642,3.65394479,-0.00711879,0.00246942
2024-06-03,5.48499574,1.50712396,3.6393793,-0.01107446,-0.00711659
2024-06-04,5.51685844,1.50989013,3.6538145,0.00580907,0.00183539
2024-06-05,5.51502934,1.5174275,3.63445986,-0.00033155,0.004992
2024-06-06,5.54272113,1.50646578,3.67928777,0.00502115,-0.00722388
2024-06-07,5.48021132,1.49328259,3.66990906,-0.01127782,-0.00875107
2024-06-11,5.41137954,1.48731682,3.63835025,-0.01256006,-0.00399507
2024-06-12,5.49640157,1.49942564,3.66567132,0.01571171,0.00814139
2024-06-13,5.47425037,1.49564953,3.66011572,-0.00403013,-0.00251837
2024-06-14,5.49893152,1.49174256,3.686247,0.00450859,-0.00261223
2024-06-17,5.52371402,1.50005491,3.6823412,0.00450679,0.00557225
2024-06-18,5.56168604,1.50788343,3.68840584,0.00687436,0.00521882
2024-06-19,5.58399743,1.50386784,3.71309053,0.00401162,-0.00266306
2024-06-20,5.57842304,1.48743186,3.75037216,-0.00099828,-0.01092914
2024-06-21,5.56761681,1.47617873,3.77164139,-0.00193715,-0.00756547
2024-06-24,5.54610918,1.46087787,3.7964222,-0.00386299,-0.01036518
2024-06-25,5.47800507,1.44312553,3.79593111,-0.01227962,-0.01215184
2024-06-26,5.45014855,1.44553476,3.77033379,-0.00508516,0.00166946
2024-06-27,5.45082275,1.45062447,3.75756985,0.0001237,0.00352098
2024-06-28,5.51042214,1.45442401,3.78873155,0.01093402,0.00261925
2024-07-01,5.53143576,1.45106216,3.8119909,0.00381343,-0.00231146
2024-07-02,5.54386051,1.45527388,3.80949633,0.00224621,0.00290251
2024-07-03,5.5099129,1.4454702,3.81184814,-0.00612346,-0.00673666
2024-07-04,5.5341552,1.43670801,3.85196933,0.00439976,-0.00606182
2024-07-05,5.45335465,1.42141953,3.83655532,-0.01460034,-0.01064133
2024-07-08,5.51739649,1.41510297,3.89893641,0.01174357,-0.00444384
2024-07-09,5.59179308,1.41832281,3.94253906,0.013484,0.00227534
2024-07-10,5.66393227,1.43866487,3.93693652,0.01290091,0.01434234
2024-07-11,5.72865427,1.46150138,3.919705,0.01142704,0.0158734
2024-07-12,5.7789218,1.46394601,3.94749654,0.00877475,0.00167268
2024-07-15,5.8035186,1.46081809,3.97278664,0.0042563,-0.00213663
2024-07-16,5.84615243,1.46786947,3.98274681,0.0073462,0.00482701
2024-07-17,5.85525209,1.47565797,3.96789244,0.00155652,0.00530599
2024-07-18,5.77354168,1.46222209,3.94847111,-0.01395506,-0.00910501
2024-07-19,5.84324061,1.4772121,3.95558676,0.01207213,0.01025153
2024-07-22,5.83994165,1.47786238,3.95161397,-0.00056458,0.00044021
2024-07-23,5.73887943,1.45763558,3.93711535,-0.01730535,-0.01368653
2024-07-24,5.6291294,1.42889558,3.93949669,-0.01912395,-0.01971686
2024-07-25,5.50485865,1.41643139,3.88642803,-0.02207637,-0.00872295
2024-07-26,5.56346635,1.42785067,3.89639231,0.01064654,0.008062
2024-07-29,5.56913518,1.42505791,3.90800622,0.00101894,-0.00195592
2024-07-30,5.53434618,1.41446476,3.91267873,-0.00624675,-0.00743349
2024-07-31,5.66932271,1.44932452,3.91169999,0.02438889,0.02464519
2024-08-01,5.72484206,1.46281205,3.9135869,0.00979294,0.00930608
2024-08-02,5.63830701,1.44723974,3.89590395,-0.01511571,-0.01064546
2024-08-05,5.55221014,1.42815894,3.88766963,-0.01526999,-0.01318427
2024-08-06,5.51010201,1.41630798,3.8904688,-0.00758403,-0.00829807
2024-08-07,5.53789377,1.42038231,3.89887549,0.00504378,0.00287672
2024-08-08,5.53545286,1.41508622,3.91174246,-0.00044077,-0.00372863
2024-08-09,5.57124751,1.42071308,3.92144452,0.00646644,0.00397634
2024-08-12,5.43700615,1.40500256,3.8697482,-0.02409539,-0.01105819
2024-08-13,5.39879353,1.40163514,3.85178237,-0.00702825,-0.00239674
2024-08-14,5.40299613,1.40011436,3.85896772,0.00077843,-0.001085
2024-08-15,5.41558986,1.40619216,3.85124452,0.00233088,0.00434093
2024-08-16,5.39129493,1.40671464,3.83254341,-0.00448611,0.00037155
2024-08-19,5.37626773,1.40981575,3.81345416,-0.00278731,0.0022045
2024-08-20,5.30649089,1.3928444,3.80982319,-0.01297868,-0.01203799
2024-08-21,5.29682006,1.38739621,3.81781356,-0.00182245,-0.00391156
2024-08-22,5.24171735,1.37328196,3.81692725,-0.01040298,-0.01017319
2024-08-23,5.21969777,1.36823909,3.81490179,-0.00420083,-0.00367213
2024-08-26,5.28935944,1.37381415,3.85012736,0.01334592,0.00407462
2024-08-27,5.24350008,1.35976764,3.85617361,-0.00867012,-0.01022446
2024-08-28,5.23008632,1.35268971,3.86643461,-0.00255817,-0.00520525
2024-08-29,5.32270322,1.36238855,3.90689075,0.01770848,0.00717004
2024-08-30,5.467467,1.39354105,3.92343448,0.02719742,0.02286609
2024-09-02,5.42766226,1.37584377,3.9449699,-0.00728029,-0.0126995
2024-09-03,5.39946387,1.37109876,3.93805613,-0.00519531,-0.0034488
2024-09-04,5.37949235,1.36621379,3.93751871,-0.0036988,-0.00356281
2024-09-05,5.35383089,1.36998607,3.90794548,-0.00477024,0.00276112
2024-09-06,5.3515495,1.3634932,3.92488169,-0.00042612,-0.00473937
2024-09-09,5.27480589,1.34231238,3.9296411,-0.01434045,-0.01553423
2024-09-10,5.22488785,1.33554565,3.91217465,-0.00946348,-0.0050411
2024-09-11,5.24920966,1.34320564,3.90797171,0.00465499,0.00573548
2024-09-12,5.22893246,1.34555648,3.8860743,-0.00386291,0.00175017
2024-09-13,5.18612547,1.33417778,3.88713225,-0.00818656,-0.0084565
2024-09-18,5.15465208,1.32129769,3.90120418,-0.00606877,-0.00965395
2024-09-19,5.22272453,1.34216267,3.89127535,0.01320602,0.01579128
2024-09-20,5.23944278,1.34274695,3.90203292,0.00320106,0.00043532
2024-09-23,5.27822219,1.35358768,3.89943132,0.00740144,0.00807355
2024-09-24,5.37041812,1.38264912,3.88415111,0.01746723,0.02146994
2024-09-25,5.5445018,1.43944058,3.85184485,0.03241529,0.04107438
2024-09-26,5.55798146,1.45395228,3.82267117,0.00243118,0.01008148
2024-09-27,5.85390101,1.54736131,3.78315069,0.05324227,0.06424491
2024-09-30,6.35559438,1.68813579,3.76485967,0.0857024,0.09097713
2024-10-08,7.01479007,1.86172684,3.76789437,0.10371897,0.10283002
2024-10-09,6.77949917,1.78678838,3.79423733,-0.03354212,-0.04025212
2024-10-10,6.73135744,1.74551905,3.85636435,-0.00710108,-0.02309693
2024-10-11,6.45854025,1.68523111,3.83243592,-0.0405293,-0.03453869
2024-10-14,6.55514322,1.68838999,3.88248169,0.0149574,0.00187445
2024-10-15,6.79081986,1.70291299,3.98776679,0.03595293,0.00860168
2024-10-16,6.6929288,1.6681997,4.01206689,-0.0144152,-0.02038465
2024-10-17,6.78448218,1.67782933,4.04360686,0.01367912,0.00577246
2024-10-18,6.87352265,1.69780324,4.04848011,0.01312414,0.01190461
2024-10-21,7.19841835,1.74484595,4.12553232,0.04726771,0.02770799
2024-10-22,7.26099234,1.75315205,4.14167862,0.00869274,0.00476036
2024-10-23,7.3053111,1.76882922,4.13002625,0.00610368,0.00894228
2024-10-24,7.22947415,1.74800957,4.13583212,-0.01038107,-0.01177029
2024-10-25,7.25029981,1.76254651,4.11353673,0.00288066,0.00831628
2024-10-28,7.30352738,1.77247799,4.12051795,0.00734143,0.00563473
2024-10-29,7.47523482,1.78215111,4.19450112,0.02351021,0.0054574
2024-10-30,7.45350317,1.7645856,4.22393971,-0.00290715,-0.00985635
2024-10-31,7.64478684,1.77717363,4.30165444,0.02566359,0.00713371
2024-11-01,7.72227967,1.78259461,4.33204477,0.01013669,0.00305034
2024-11-04,7.69268799,1.78070819,4.32001606,-0.00383199,-0.00105825
2024-11-05,8.0006388,1.82996488,4.37201767,0.04003163,0.02766129
2024-11-06,8.32299245,1.86800341,4.45555527,0.04029099,0.02078648
2024-11-07,8.41741938,1.87260845,4.49502372,0.01134531,0.00246522
2024-11-08,8.50609201,1.91448102,4.44302761,0.01053442,0.02236056
2024-11-11,8.36752531,1.91156657,4.37731307,-0.01629029,-0.00152232
2024-11-12,8.51943084,1.9311661,4.41154743,0.01815418,0.01025313
2024-11-13,8.31831155,1.9077793,4.36020643,-0.02360713,-0.0121102
2024-11-14,8.17917764,1.89051273,4.32643351,-0.01672622,-0.00905061
2024-11-15,8.00275835,1.85322314,4.31829184,-0.02156932,-0.01972459
2024-11-18,7.77525108,1.81294225,4.28874724,-0.02842861,-0.02173558
2024-11-19,7.70707835,1.80044904,4.28064231,-0.00876791,-0.00689112
2024-11-20,7.90946455,1.82945722,4.32339409,0.02625978,0.01611164
2024-11-21,7.98946926,1.83690377,4.34942178,0.01011506,0.00407036
2024-11-22,8.00429897,1.81472648,4.41074677,0.00185616,-0.01207319
2024-11-25,7.81231955,1.76908453,4.41602388,-0.02398454,-0.02515087
2024-11-26,7.91820741,1.77026966,4.47288205,0.01355396,0.00066991
2024-11-27,7.84539778,1.76636179,4.44155769,-0.00919522,-0.0022075
2024-11-28,8.00850379,1.7903446,4.47316332,0.02079003,0.01357752
2024-11-29,8.01653138,1.79868212,4.45689168,0.00100238,0.00465694
2024-12-02,8.27010101,1.818432,4.54792975,0.03163084,0.0109802
2024-12-03,8.34541012,1.81992635,4.58557575,0.00910619,0.00082178
2024-12-04,8.3723741,1.81733127,4.60696089,0.003231,-0.00142592
2024-12-05,8.4087408,1.81025769,4.64505182,0.00434365,-0.00389229
2024-12-06,8.52350781,1.82968474,4.65845708,0.01364854,0.01073164
2024-12-09,8.58813211,1.83299633,4.68529694,0.00758189,0.00180993
2024-12-10,8.69079213,1.86327136,4.66426539,0.01195371,0.01651669
2024-12-11,8.53966811,1.84277721,4.63412944,-0.01738898,-0.01099902
2024-12-12,8.54935308,1.8499532,4.62138885,0.00113412,0.00389412
2024-12-13,8.53246958,1.83025329,4.66190644,-0.00197483,-0.01064887
2024-12-16,8.48364728,1.80363631,4.70363523,-0.00572194,-0.01454278
2024-12-17,8.39156671,1.7956993,4.67314694,-0.01085389,-0.00440056
2024-12-18,8.44006161,1.79905228,4.69139318,0.005779,0.00186723
2024-12-19,8.42159902,1.79484928,4.6920926,-0.00218749,-0.00233623
2024-12-20,8.477536,1.80789763,4.68916815,0.00664209,0.00726989
2024-12-23,8.4396057,1.80158248,4.68455139,-0.00447421,-0.00349309
2024-12-24,8.42943829,1.79556268,4.69459428,-0.00120473,-0.0033414
2024-12-25,8.44497377,1.79610498,4.70182637,0.001843,0.00030202
2024-12-26,8.47275483,1.80203083,4.70178129,0.00328966,0.00329927
2024-12-27,8.54158325,1.80882851,4.7221631,0.0081235,0.00377224
2024-12-30,8.58206621,1.80470353,4.75538838,0.00473951,-0.00228047
2024-12-31,8.56254015,1.78134407,4.80678622,-0.00227522,-0.01294365
2025-01-02,8.31362077,1.72541143,4.81834108,-0.02907074,-0.03139912
2025-01-03,8.12224428,1.68981463,4.80658893,-0.02301963,-0.02063091
2025-01-06,8.0042611,1.66815059,4.7982845,-0.01452593,-0.01282036
2025-01-07,8.08843986,1.67802106,4.82022547,0.01051674,0.00591702
2025-01-08,8.07223025,1.67096333,4.83088414,-0.00200405,-0.00420598
2025-01-09,8.18821193,1.68646198,4.85526032,0.01436798,0.00927528
2025-01-10,8.22612352,1.67593816,4.90836936,0.00463002,-0.00624018
2025-01-13,8.11401706,1.65493556,4.90292024,-0.0136281,-0.01253185
2025-01-14,8.35912767,1.69448805,4.93312873,0.03020829,0.02389971
2025-01-15,8.4051117,1.70717115,4.9234148,0.00550106,0.00748492
2025-01-16,8.44329329,1.71364402,4.92709874,0.00454266,0.00379158
2025-01-17,8.44667641,1.71515829,4.92472121,0.00040069,0.00088365
2025-01-20,8.49087369,1.72745916,4.91523846,0.00523251,0.00717186
2025-01-21,8.5133845,1.72436734,4.93710609,0.00265118,-0.00178981
2025-01-22,8.47675731,1.71544127,4.9414442,-0.00430231,-0.00517643
2025-01-23,8.51164789,1.73104786,4.91704943,0.00411603,0.00909771
2025-01-24,8.49975574,1.72618657,4.92400757,-0.00139716,-0.00280829
2025-01-27,8.5156375,1.7301912,4.92178985,0.0018685,0.00231993
2025-02-05,8.46315829,1.72618036,4.90282389,-0.00616269,-0.00231815
2025-02-06,8.54642895,1.74689047,4.8923668,0.00983919,0.01199765
2025-02-07,8.72490639,1.78510621,4.88761192,0.02088328,0.02187644
2025-02-10,8.81034681,1.79732694,4.90191664,0.0097927,0.00684594
2025-02-11,8.82807049,1.79122364,4.92851383,0.00201169,-0.00339576
2025-02-12,8.83845245,1.79774533,4.91640962,0.00117602,0.00364092
2025-02-13,8.83914713,1.81038682,4.88246325,7.86e-05,0.00703186
2025-02-14,8.85779592,1.80981767,4.89430292,0.0021098,-0.00031438
2025-02-17,9.01782014,1.81917579,4.95709112,0.01806592,0.00517075
2025-02-18,8.96967076,1.80965989,4.95655057,-0.00533936,-0.00523088
2025-02-19,8.98081295,1.80362991,4.97929919,0.00124221,-0.00333211
2025-02-20,9.12486854,1.81383772,5.03069731,0.01604037,0.00565959
2025-02-21,9.32855437,1.83269657,5.09007028,0.02232206,0.01039721
2025-02-24,9.40890449,1.84256889,5.1064058,0.00861335,0.00538677
2025-02-25,9.31752621,1.8289974,5.09433542,-0.00971189,-0.00736553
2025-02-26,9.31041587,1.83427836,5.07579223,-0.00076312,0.00288736
2025-02-27,9.14665976,1.83396853,4.98735917,-0.01758849,-0.00016891
2025-02-28,8.93006363,1.81236049,4.92731093,-0.02368035,-0.01178212
2025-03-03,8.81421002,1.80410949,4.88562921,-0.01297344,-0.00455262
2025-03-04,8.86664469,1.79694146,4.93429803,0.00594888,-0.00397317
2025-03-05,9.02651422,1.8052669,5.00009955,0.01803044,0.00463312
2025-03-06,9.22361056,1.83327989,5.03120698,0.02183527,0.01551737
2025-03-07,9.29212607,1.83970516,5.05087786,0.00742827,0.0035048
2025-03-10,9.17574037,1.83114231,5.01093788,-0.0125252,-0.00465447
2025-03-11,9.01263785,1.82681886,4.93351478,-0.01777541,-0.00236107
2025-03-12,9.07122025,1.84346592,4.92074203,0.00650003,0.0091126
2025-03-13,8.92616685,1.82705809,4.8855408,-0.01599051,-0.00890053
2025-03-14,9.02825076,1.85133332,4.87662088,0.01143648,0.01328651
2025-03-17,9.09596138,1.86479411,4.87772957,0.00749986,0.00727086
2025-03-18,9.2090757,1.86983371,4.92507739,0.01243566,0.00270249
2025-03-19,9.12224094,1.8570851,4.91212866,-0.00942926,-0.00681804
2025-03-20,9.06345265,1.8499156,4.89938712,-0.0064445,-0.00386062
2025-03-21,8.89049047,1.82421844,4.87358875,-0.01908348,-0.01389099
2025-03-24,8.81004843,1.80577374,4.87882187,-0.0090481,-0.01011101
2025-03-25,8.79473904,1.81051681,4.85758485,-0.00173772,0.00262661
2025-03-26,8.78169965,1.81028899,4.85099323,-0.00148263,-0.00012583
2025-03-27,8.77902126,1.80469755,4.86453881,-0.000305,-0.0030887
2025-03-28,8.72521921,1.8002731,4.84660866,-0.00612848,-0.00245163
2025-03-31,8.61382524,1.77622757,4.84950543,-0.0127669,-0.0133566
2025-04-01,8.61987678,1.78387642,4.83210422,0.00070254,0.00430623
2025-04-02,8.60837968,1.78234953,4.82979322,-0.00133379,-0.00085594
2025-04-03,8.47799538,1.7708658,4.78748608,-0.01514621,-0.00644303
2025-04-07,7.80219251,1.63601233,4.76903039,-0.07971258,-0.07615116
2025-04-08,7.63711176,1.6137778,4.73244319,-0.02115825,-0.01359068
2025-04-09,7.69742385,1.62490874,4.73714226,0.00789724,0.00689744
2025-04-10,8.11661495,1.68954203,4.80403257,0.05445862,0.03977657
2025-04-11,8.14625718,1.68954465,4.82156962,0.00365204,1.55e-06
2025-04-14,8.27324799,1.70934457,4.84001187,0.01558885,0.01171908
2025-04-15,8.2225135,1.69608531,4.84793627,-0.00613235,-0.00775692
2025-04-16,8.13939532,1.68635285,4.82662649,-0.01010861,-0.00573819
2025-04-17,8.20325796,1.69572385,4.83761432,0.00784612,0.00555696
2025-04-18,8.16667837,1.68951579,4.83373901,-0.00445916,-0.00366101
2025-04-21,8.27578559,1.70331314,4.85864014,0.01336005,0.00816645
2025-04-22,8.32013136,1.70778178,4.87189375,0.0053585,0.0026235
2025-04-23,8.33475688,1.70973998,4.87486809,0.00175785,0.00114664
2025-04-24,8.28282985,1.70575509,4.85581425,-0.00623018,-0.0023307
2025-04-25,8.30685562,1.70828272,4.86269371,0.00290067,0.00148183
2025-04-28,8.22095822,1.70011477,4.83553132,-0.01034054,-0.00478138
2025-04-29,8.20792022,1.69713753,4.8363318,-0.00158595,-0.0017512
2025-04-30,8.28199399,1.70689423,4.85208389,0.00902467,0.00574891
2025-05-06,8.3714574,1.72967869,4.83989162,0.01080216,0.01334849
2025-05-07,8.48453476,1.74549897,4.86080765,0.01350749,0.00914637
2025-05-08,8.46679173,1.74952249,4.83948722,-0.00209122,0.00230508
2025-05-09,8.37625614,1.73978142,4.81454512,-0.01069302,-0.00556784
2025-05-12,8.44540041,1.75511126,4.81188892,0.00825479,0.00881136
2025-05-13,8.46577074,1.7672855,4.79026775,0.002412,0.00693645
2025-05-14,8.45348864,1.76774511,4.78207442,-0.00145079,0.00026006
2025-05-15,8.42801798,1.75677405,4.79743995,-0.00301304,-0.00620625
2025-05-16,8.37484449,1.74680956,4.79436607,-0.00630913,-0.00567204
2025-05-19,8.36505774,1.73952297,4.80882282,-0.00116859,-0.00417137
2025-05-20,8.3918762,1.75000063,4.7953561,0.00320601,0.0060233
2025-05-21,8.41771435,1.75925385,4.78482076,0.00307895,0.00528755
2025-05-22,8.38766327,1.75524971,4.77861538,-0.00356998,-0.00227604
2025-05-23,8.35215798,1.74843379,4.77693696,-0.00423304,-0.00388317
2025-05-26,8.28859125,1.7338995,4.78031814,-0.00761082,-0.00831275
2025-05-27,8.25424586,1.72540528,4.7839461,-0.00414369,-0.00489891
2025-05-28,8.26103144,1.72117691,4.79964111,0.00082207,-0.00245066
2025-05-29,8.28503047,1.73441605,4.77684145,0.00290509,0.00769191
2025-05-30,8.30634178,1.7292244,4.80350715,0.00257227,-0.00299331
2025-06-03,8.31634294,1.7309681,4.8044461,0.00120404,0.00100837
2025-06-04,8.36484478,1.74616857,4.79039934,0.00583211,0.00878149
2025-06-05,8.35349446,1.75282961,4.76571962,-0.00135691,0.00381466
2025-06-06,8.37762507,1.75787626,4.76576494,0.00288868,0.00287915
2025-06-09,8.38239135,1.76747136,4.74258964,0.00056893,0.00545835
2025-06-10,8.39639939,1.76191899,4.76548549,0.00167113,-0.00314142
2025-06-11,8.41118805,1.77381043,4.74187541,0.00176131,0.00674914
2025-06-12,8.44068262,1.77229732,4.76256581,0.00350659,-0.00085303
2025-06-13,8.43631728,1.7602437,4.79269847,-0.00051718,-0.00680113
2025-06-16,8.476464,1.76230074,4.80988505,0.0047588,0.00116861
2025-06-17,8.50807633,1.767479,4.81367887,0.00372943,0.00293835
2025-06-18,8.4611427,1.76386372,4.79693675,-0.00551636,-0.00204545
2025-06-19,8.41619799,1.75701423,4.79005683,-0.0053119,-0.00388323
2025-06-20,8.41251308,1.74935383,4.80892598,-0.00043784,-0.00435989
2025-06-23,8.42539322,1.74858871,4.81839621,0.00153107,-0.00043737
2025-06-24,8.54145822,1.77587661,4.80971379,0.01377562,0.01560567
2025-06-25,8.63778014,1.7949208,4.81234612,0.01127699,0.01072382
2025-06-26,8.76238847,1.80919079,4.84326391,0.01442597,0.00795021
2025-06-27,8.72997857,1.81240293,4.81679786,-0.00369875,0.00177546
2025-06-30,8.70637075,1.81685082,4.79201191,-0.00270422,0.00245414
2025-07-01,8.76104293,1.8214067,4.81004211,0.00627956,0.00250757
2025-07-02,8.73726602,1.82112074,4.79774121,-0.00271394,-0.000157
2025-07-03,8.73776703,1.82892604,4.77753984,5.734e-05,0.00428599
2025-07-04,8.75052784,1.82993615,4.78187605,0.00146042,0.0005523
2025-07-07,8.77164024,1.82125426,4.81626341,0.0024127,-0.00474437
2025-07-08,8.85694553,1.83834761,4.817884,0.00972512,0.00938548
2025-07-09,8.88497066,1.84655364,4.81165045,0.0031642,0.00446381
2025-07-10,8.91142597,1.84754626,4.82338448,0.00297753,0.00053755
2025-07-11,8.96699279,1.86338183,4.81221436,0.00623546,0.00857113
2025-07-14,8.96876053,1.8632113,4.81360355,0.00019714,-9.151e-05
2025-07-15,8.94967016,1.85779834,4.81735288,-0.00212854,-0.00290518
2025-07-16,8.9085807,1.8597189,4.79028347,-0.00459117,0.00103378
2025-07-17,8.93236121,1.86936632,4.77828295,0.00266939,0.00518757
2025-07-18,9.01240168,1.88872721,4.77167992,0.00896073,0.01035693
2025-07-21,9.05433287,1.90229214,4.75969631,0.00465261,0.00718205
2025-07-22,9.11959894,1.92158277,4.7458788,0.00720827,0.01014073
2025-07-23,9.20482096,1.93441951,4.75844092,0.00934493,0.00668029
2025-07-24,9.28654176,1.94463851,4.77545915,0.00887804,0.00528272
2025-07-25,9.34227323,1.95773745,4.77197452,0.00600132,0.00673593
2025-07-28,9.37620726,1.95499468,4.79602699,0.00363231,-0.00140099
2025-07-29,9.41395274,1.95677889,4.81094354,0.00402567,0.00091264
2025-07-30,9.4393229,1.96578038,4.80181967,0.00269495,0.00460016
2025-07-31,9.38339563,1.93837257,4.84086278,-0.00592492,-0.01394246
2025-08-01,9.36127635,1.92339197,4.86706635,-0.00235728,-0.00772844
2025-08-04,9.44535509,1.91779327,4.92511641,0.00898155,-0.00291085
2025-08-05,9.53906997,1.93754627,4.92327337,0.00992179,0.01029986
2025-08-06,9.57014591,1.94885415,4.91065271,0.00325775,0.00583618
2025-08-07,9.63075147,1.95582239,4.9241442,0.00633277,0.00357556
2025-08-08,9.64558794,1.95430415,4.93556131,0.00154053,-0.00077627
2025-08-11,9.65815594,1.96941562,4.90407198,0.00130298,0.0077324
2025-08-12,9.6710669,1.97622605,4.89370479,0.00133679,0.0034581
2025-08-13,9.79124845,1.99170887,4.91600383,0.01242692,0.00783454
2025-08-14,9.81878877,1.9944924,4.92295121,0.00281275,0.00139756
2025-08-15,9.84482662,1.99858053,4.9259094,0.00265184,0.00204971
2025-08-18,9.97579061,2.02958283,4.91519265,0.01330282,0.01551216
2025-08-19,10.05114958,2.03400228,4.94156258,0.00755419,0.00217752
2025-08-20,10.06870131,2.03637282,4.94442923,0.00174624,0.00116546
2025-08-21,10.24392855,2.06295673,4.96565363,0.01740316,0.01305454
2025-08-22,10.31304289,2.07569611,4.96847435,0.00674686,0.0061753
2025-08-25,10.61163679,2.12812847,4.9863704,0.02895304,0.02526013
2025-08-26,10.79762046,2.1439898,5.03622752,0.01752639,0.00745319
2025-08-27,10.86308368,2.14588898,5.06227665,0.00606274,0.00088581
2025-08-28,10.76826714,2.11544903,5.09029855,-0.00872833,-0.01418524
2025-08-29,11.0657369,2.1549599,5.13500827,0.02762466,0.0186773
2025-09-01,11.20690987,2.16861927,5.16776274,0.01275767,0.00633857
2025-09-02,11.04051546,2.15018166,5.13468962,-0.01484748,-0.008502
2025-09-03,10.94493301,2.12907237,5.14070501,-0.00865743,-0.00981744
2025-09-04,10.80506082,2.08755617,5.17593777,-0.01277963,-0.01949967
2025-09-05,10.92990001,2.09978918,5.20523685,0.01155377,0.00585997
2025-09-08,11.22574438,2.14236721,5.23987873,0.02706744,0.02027729
2025-09-09,11.25533134,2.14365083,5.25054323,0.00263563,0.00059916
2025-09-10,11.21061319,2.13424824,5.25272223,-0.00397306,-0.00438625
2025-09-11,11.47369444,2.15474543,5.32484918,0.02346716,0.00960394
2025-09-12,11.6440969,2.18720318,5.3237381,0.01485158,0.01506338
2025-09-15,11.70785636,2.19024358,5.3454586,0.00547569,0.00139008
2025-09-16,11.6540979,2.18168733,5.3417819,-0.00459166,-0.00390653
2025-09-17,11.69541819,2.19328166,5.33238317,0.00354556,0.00531438
2025-09-18,11.84778463,2.19497767,5.39767889,0.01302787,0.00077328
2025-09-19,11.72932782,2.18409086,5.37034794,-0.00999822,-0.00495988
2025-09-22,11.66295777,2.17878971,5.35295247,-0.00565847,-0.00242716
2025-09-23,11.85941532,2.16469103,5.47857183,0.01684457,-0.00647088
2025-09-24,12.06675214,2.1878008,5.51547113,0.01748289,0.01067578
2025-09-25,12.41855055,2.22123021,5.59084352,0.02915436,0.01527992
2025-09-26,12.28814879,2.21610242,5.54493723,-0.01050056,-0.00230854
2025-09-29,12.33630196,2.22071139,5.55511266,0.00391867,0.00207977
2025-09-30,12.49716472,2.25641492,5.53850474,0.01303979,0.01607752
2025-10-09,12.57004356,2.29255135,5.48299324,0.00583163,0.01601498
2025-10-10,12.45581251,2.27986847,5.46339084,-0.00908756,-0.00553221
2025-10-13,12.23573461,2.23658235,5.47072841,-0.01766869,-0.01898623
2025-10-14,12.40688683,2.25624628,5.49890628,0.0139879,0.00879195
2025-10-15,12.24401793,2.23319998,5.48272345,-0.0131273,-0.01021444
2025-10-16,12.3489157,2.24852831,5.49199922,0.00856727,0.00686384
2025-10-17,12.09235643,2.21173835,5.46735396,-0.02077585,-0.01636179
2025-10-20,12.00890049,2.19924253,5.46047121,-0.00690155,-0.00564978
2025-10-21,12.09740923,2.2162725,5.45844847,0.00737026,0.00774356
2025-10-22,12.01503561,2.20541763,5.44796388,-0.0068092,-0.0048978
2025-10-23,11.90628573,2.19327257,5.42854813,-0.00905115,-0.00550692
2025-10-24,12.1682033,2.2313915,5.45319065,0.02199826,0.01737993
2025-10-27,12.37636812,2.26237729,5.47051467,0.01710728,0.0138863
2025-10-28,12.37927765,2.2578248,5.4828336,0.00023509,-0.00201226
2025-10-29,12.57418166,2.27515174,5.52674419,0.01574438,0.00767418
2025-10-30,12.75508249,2.29140866,5.56648089,0.01438669,0.00714542
2025-10-31,12.78681255,2.28074229,5.60642586,0.00248764,-0.00465494
2025-11-03,12.49664492,2.25965278,5.53033856,-0.02269273,-0.00924677
2025-11-04,12.43674809,2.25472311,5.51586492,-0.00479303,-0.00218161
