name,raw_mean,raw_icir,half_life,decay_lambda,y2026_ic,y2026_icir,y2026_n,y2025_ic,y2025_icir,y2024_ic,ind_ic,ind_icir,size_ic,size_icir,both_ic,both_icir,m2026_mean,m2026_n
factor_ema_trend_simple,0.029373802411225558,0.19055452716996912,0.4476613018928484,1.548374133813014,-0.002146598085704319,-0.01445147623235068,114,0.04720666510571452,0.3388330641628735,0.03744918511018827,0.024171851994572606,0.21055538786561676,0.026937478111156897,0.19325244426232172,0.02165270024692088,0.22284762023101987,-0.003205875011949568,6
factor_lag_vol_ratio_smoothed_v2,0.0509078645167097,0.4687504740070872,0.5010597747272147,1.383362256404051,0.017142081458404464,0.13400013980245107,114,0.06536135614434364,0.7067436262374873,0.06041388258061369,0.03759484865725985,0.4948919168815978,0.04845946416047149,0.4788486796161102,0.0358213250174802,0.4910936339974938,0.01681948855255767,6
factor_reversal_intraday_5d_ema,0.03466860985501313,0.2491773543533258,0.2955589073064668,2.345208225584678,0.012616704418463494,0.0963935453670442,114,0.04331566297283179,0.351216174085547,0.030318113392386707,0.03203253305646436,0.3078572428870131,0.03605569288855354,0.2899926175415528,0.03329389081405352,0.3862375565761694,0.01136076736256461,6
factor_shadow_volume_confirmed,0.0005329650421129731,0.007515608219951796,nan,nan,-0.005265433117079071,-0.06917824542024595,114,-0.00020320473121598285,-0.0026348678831901824,0.00661960189273178,0.0008421239075185958,0.018318629934271583,0.001130600937811134,0.01725161941761174,0.0013221587236924813,0.03330623114810065,-0.0058151534916895675,6
factor_volume_confirmed_momentum_tanh_gated,0.041752366307288194,0.34460672088779637,0.32423663121924257,2.1377818353018,0.011647697102134296,0.09634619479566957,114,0.05076042387070291,0.500211697344518,0.05194003029527735,0.03442458422149095,0.4229981886567769,0.042068769051642765,0.38083354714718826,0.034493790569803125,0.4864760654315812,0.011484622622752112,6
factor_range_asym_log_short,0.03199908282246549,0.43209173939702267,0.38273557041054873,1.8110341294289096,0.021206641099867328,0.3186619888749694,114,0.036104341763493135,0.5776620235444103,0.03872383144695731,0.029844053985258193,0.5139210407468134,0.031966660600791626,0.49198396529123767,0.029828240676850862,0.613931185684666,0.02150638899152013,6
factor_herding_volume_momentum_continuous,0.042830014515296395,0.35012157873793814,0.4395954151211245,1.576784371986587,0.011471559631454525,0.09171686585094016,114,0.05567941353781839,0.536201974446871,0.051175642143843854,0.037223583222422876,0.4468799589889395,0.04364766646573252,0.37550680059899494,0.037756075698393406,0.4742858485428386,0.010151016330309461,6
factor_volume_confirmed_momentum_simple_volume_deviation,0.023493238000629007,0.29705598287913,0.5659906953007813,1.2246617944692357,0.0020160603531730317,0.028843174332509262,114,0.028716785478335408,0.3696562372335445,0.03693311824027592,0.01647749616793619,0.2452109818674241,0.024672239834427345,0.3226062786520981,0.017515768599841462,0.2712155445905941,0.00012368245142630832,6
factor_vol_volume_asym_ewma,0.0207598643935936,0.2927547394166904,0.18539218420554784,3.738815546783999,0.013658029119381522,0.18068493835768526,114,0.019360560847292867,0.2959360084250994,0.028468843291390922,0.014923669692932299,0.22764714319270776,0.021770588528266372,0.28667814306896755,0.015534831425500571,0.2258439130738298,0.014697305911764507,6
factor_range_asym_log_vol,0.03378130228364153,0.44605216209754844,1.1826248854367611,0.586109077439171,0.023786293217831066,0.3548580300958389,114,0.040456759103263525,0.5987200880724154,0.041310536305075266,0.032310695202625854,0.5529625953616353,0.033049294071620924,0.5036205101463426,0.03169359933197773,0.6764745041939337,0.023103263533866204,6
factor_volume_confirmed_momentum_crossover_v1,0.030107234502179857,0.2253919700303351,0.36060072190353987,1.922201311469812,0.006260387295168696,0.04837135588942627,114,0.04223233700259419,0.35820872767125606,0.033839586659530775,0.026004038835054803,0.28595292973907727,0.031135420072866245,0.26266298327030124,0.026818430566748225,0.35579947618725477,0.005491835313565069,6
factor_asym_intraday_sma,0.03848989689254185,0.3326191997936695,0.4287808513083365,1.6165534875098768,0.01515147865287204,0.10665249387453385,114,0.051341738147739034,0.4670339228303548,0.041376068009859955,0.03444871628364151,0.4318984197487375,0.037907454452384894,0.3576050661488489,0.03379158465194086,0.49285399222884885,0.014880647118828203,6
factor_directional_vol_smooth_range_mut,0.021353618411989784,0.1603574146246779,nan,nan,0.006416022048322502,0.04886311221661974,114,0.023925640858297084,0.17775753914240658,0.010025868738787951,0.015862527591255372,0.18892870339236773,0.022909811102784113,0.1995000377766483,0.017787695166383847,0.2656290104999087,0.008094865760103612,6
factor_vol_gated_momentum_v2,0.03547655678792536,0.24850564543424153,0.42772449313319416,1.6205459160929978,-0.001006079368046126,-0.007559471342315119,114,0.04976936101975367,0.3959067287257648,0.04555130151398428,0.029878121260658523,0.31113081637092427,0.0347750582644892,0.27255231333904095,0.028953909705945847,0.36953773542295637,-0.0026347316844977414,6
factor_liquidity_range_gated_momentum_v6,0.030768299787242527,0.22123245610923742,0.3719470330106481,1.8635642149082605,0.004344075864306472,0.03162904759575842,114,0.04459837995057955,0.3578016244760829,0.03206299566624325,0.025647291987974694,0.27583276535265944,0.032477059823125654,0.2697334833457396,0.026500816730814634,0.3526293845510641,0.0032544283845356323,6
factor_volume_confirmed_momentum_v3,0.030540953946572982,0.2315699455748814,0.3711486804525936,1.8675728005140522,0.0069763291504610445,0.05386598135736196,114,0.0421219726030151,0.36464572407415813,0.0352630693817127,0.02604812254279101,0.29144640541810074,0.03176557415292369,0.27185346771268454,0.027021698814939033,0.3648614803121704,0.006373266207642415,6
factor_mut_cro_asym_vol_ratio_med_20_minp3_vol10_ema2,0.03277194322162668,0.4016461382431227,2.046096724251686,0.33876559809920437,0.02237075867555805,0.26151744487583767,114,0.04078079836907898,0.5107061622207828,0.03169218402578216,0.029032349015169732,0.5196493492536298,0.03252618757454297,0.3969356819530228,0.029529198540648217,0.5077070886798203,0.021070547319236202,6
factor_vwap_adjusted_range_tanh_smooth,0.05749484033727651,0.438256089197146,0.4653484117676411,1.489523039150393,0.02359056240682178,0.16378961769583172,114,0.06270593266390624,0.47056811565820345,0.055023739765696696,0.05061293552288712,0.6248919238400298,0.05812853294156091,0.4767656390958461,0.05112085909375126,0.688265202315694,0.023151113811318267,6
factor_volume_adjusted_breakout_window_001,0.030922771935742697,0.3907440414925653,0.6078845134191223,1.140261291838564,0.008771869955886368,0.10025106580044243,114,0.03838950840046179,0.5694911544708269,0.040743707871940926,0.012561312545648833,0.150038546247843,0.021532567356844542,0.1513190267868274,0.01373046174091809,0.14700107935827542,0.008334539389865383,6
factor_asym_vol_down_up_volatility_gated,0.02951111578853886,0.38802813435339734,1.5770614201731261,0.43951818977592716,0.009870634297433617,0.13427022752613216,114,0.0370467886798972,0.5892696173363825,0.03910820800271637,0.02296123930919073,0.3814248939951332,0.024313775443780085,0.2893791441490122,0.021408068770981236,0.4074321119873495,0.010125325275907735,6
factor_drawdown_volume_geometry_rolling,0.0036507100220982878,0.04043935717762591,4.0961102592541385,0.1692208306634208,-0.01620867479076383,-0.19184719747929263,114,0.007299245071082479,0.08046626734816388,0.015912713793587177,0.0011220992800058023,0.018269348460824453,0.003945508149426365,0.04829641954453036,0.0012531059375219806,0.02382321377963712,-0.01723953065562383,6
factor_vol_price_log_range_gate_clipped_boost_5day_mut_001,0.051661830659693105,0.40979230025621716,0.22803265550179452,3.039683851572261,0.018076332392084494,0.139521057719192,114,0.06757305129258047,0.6560604067091572,0.06016050761235591,0.047172868878699106,0.5002103633782344,0.051064691587247434,0.45176052704230574,0.046689903691950245,0.5923626384373583,0.018049626232536236,6
factor_vol_price_log_range_gate_clipped_10day_mut_003,0.05214860809774691,0.41867527277431693,0.23725076699858225,2.92158035705776,0.018496315599899848,0.14529718383528117,114,0.06594623332787633,0.6599168226959259,0.06133072037250689,0.047171629769456505,0.5097100238001292,0.0512628398179773,0.45960059093799527,0.04638693931537138,0.6015471752431535,0.01847527907072674,6
factor_range_volume_trend,0.024303332658755998,0.27816864569820193,0.3085204042203135,2.2466818112456863,0.013338814343892481,0.15854534287912248,114,0.032975939439152384,0.37328209744202545,0.024061989251350446,0.015792203598497128,0.2177785699462046,0.025655955057199708,0.22294459613339862,0.01588825400452599,0.18665178901894305,0.013532268541799492,6
factor_pressure_ema_mutation,0.03595535927878488,0.32996743246151333,1.0636815887583617,0.6516491287294516,0.014641976522490146,0.14127872521381754,114,0.0427445604860246,0.4466138816575553,0.04223835248216611,0.03268847855055933,0.40577040409855475,0.03671125780801268,0.3729664360891241,0.03334759875403166,0.4816664741615375,0.014077662537542378,6
factor_imbalance_volume_ratio_ewm,0.017055085693708037,0.14971524523588078,0.298360423000228,2.3231874173855007,0.012908153594614065,0.11015259368156304,114,0.017050330237908373,0.14887044243641245,0.01093706691270927,0.015370133460173971,0.18859654262420153,0.017688969344491073,0.17246575999646682,0.016123996706877128,0.23449323923207968,0.012343117217427564,6
factor_smoothed_atr_ratio_gated,0.026221633930877012,0.2801963690834044,0.4089466407935986,1.6949575113634126,0.014250990139018734,0.12870399465932464,114,0.037752032935950135,0.3743951939394182,0.027613762268691368,0.018148578290184774,0.3286358065457463,0.024138608850019883,0.25283733017929266,0.01826962291541746,0.34976693757252336,0.012797937920136926,6
factor_persistence,0.05194187589590146,0.3377116255277762,0.47742090832285333,1.4518576134315597,0.017783715405398547,0.10715602929257491,114,0.05393284828096221,0.3201790801630405,0.053777675560053924,0.04737732565516241,0.47223403226680477,0.05230320071272169,0.3669773538385897,0.04757913702447605,0.5387629067986374,0.01668287721370192,6
factor_mut_hc004_volpctrank_s12_clip2_5_volwin6,0.0540492545100839,0.4351842798244589,0.4066318748974676,1.704606115137242,0.016339310767715137,0.12859517374080706,114,0.06892239408848613,0.6573451425857253,0.06327963420944828,0.047039009559537374,0.5274835107287165,0.05349474595271578,0.484031446825219,0.046700691938178183,0.6286092299135199,0.016320171719080675,6
factor_volume_weighted_range_skew,0.03936738314809074,0.3509232242305628,0.1564403408861913,4.430744503837425,0.012944911864795877,0.11057993604828761,114,0.05640534565365107,0.5272353791864453,0.04398583624451903,0.027452324366411696,0.4279677161968584,0.029331785168629946,0.28916733247033166,0.02514171460644682,0.42600135791433225,0.011630944333605675,6
factor_drawdown_atr_recovery,0.03083433055599654,0.216637394232465,1.86761799055528,0.3711396999093261,-0.011624353670082629,-0.06863663041164837,114,0.03188593471125332,0.2401949297452022,0.04867682104551881,0.021583808634580277,0.235985075334649,0.024452010795280848,0.19103918957128874,0.016779009526888305,0.2126240659988965,-0.0112475120770094,6
factor_drawdown_vol_simple,0.006783564843724917,0.06429054513256545,0.43077918545296817,1.6090544853765272,-0.01779599570171893,-0.1529603256686949,114,0.023845968807977506,0.21526477326902382,0.012124599172837779,0.0035731076111838044,0.04901420455117999,0.005710519192610447,0.057634396358916214,0.0026870875793999706,0.040837251332606954,-0.019168282708289908,6
factor_reversal_volume_gated,0.016663275984230615,0.14704312466205197,0.3065467422759415,2.261146784381747,0.012235065414776227,0.10734419345599458,114,0.018359134430579713,0.16000318198251337,0.009866091055526926,0.014914090685043667,0.186233440712257,0.01765212918834485,0.17222913458320854,0.01598662261960614,0.23412213198185933,0.011998449388799654,6
factor_volatility_compression,0.03467878422137935,0.29630172858425374,0.39613981501113765,1.7497538856084363,0.011232004045267512,0.09492801754915828,114,0.050006119928441964,0.44618677125160344,0.04165695116691917,0.03115362401645725,0.4024005251537431,0.033791357771801,0.30400964809743536,0.030032296279105072,0.4307452818692101,0.010292190103790984,6
factor_squared_range_volume_rank_smoothed_no_cuberoot,0.0501297120983585,0.2974395211560805,0.5044782355769448,1.3739882747711205,0.007648216055366109,0.04079272286400583,114,0.0512280612638629,0.30174822136852125,0.06078403174611012,0.03353804881576685,0.44418419397641706,0.03257494473558135,0.21779852406399933,0.025584080211129866,0.3477395064275603,0.008830477190282326,6
factor_crossover_vol_impact_trend_gated,0.030036139691500135,0.27293642717070565,0.40594306829823457,1.7074985008752759,0.008875411829104441,0.08355468675306038,114,0.04174354211165727,0.4143670993655203,0.025161525015087883,0.02433266942024479,0.3320349047622946,0.02973614853282366,0.2872567405144905,0.02411446831779153,0.3591697880679468,0.008341331222074424,6
factor_intraday_pressure_ema,0.0397144132293536,0.3609290979610502,0.31327680668561564,2.2125710099424722,0.017944594767279547,0.1595758297635112,114,0.04928681815680573,0.5089077461578189,0.04599096074235956,0.027132385218086662,0.41423727014091344,0.031877355929283126,0.2958931144275425,0.02397791311301906,0.34976993629782843,0.017617737334885173,6
factor_drawdown_atr_normalized_v2,0.027487593286715056,0.1913221065483251,1.8649457588947183,0.3716714962105638,-0.01402061461698139,-0.08247967931793761,114,0.026027229939066567,0.1946909110887553,0.045303886661298524,0.019699808899667846,0.20985696791296424,0.022647503221960852,0.174126952994357,0.016060166256452076,0.20411831866745855,-0.013404869224093794,6
factor_stress_volume_cont_weight_cont_dir_w20_clip2_5_w40_ewm15_stressclip25,0.006037570342834386,0.07397128852235213,nan,nan,0.0022576496903666562,0.027176996623042092,114,0.008524780305178385,0.10223096319438307,-0.0003020710877915543,0.0037914566193132716,0.06370085162298245,0.007140463133133047,0.0949840338193539,0.004694048017623781,0.08910968591900083,0.00327188189710587,6
factor_pressure_tanh,0.025960722361385077,0.2430538576295804,nan,nan,0.018351337397060147,0.15056879992550948,114,0.02905943405531041,0.25642479756200576,0.025248344860094495,0.02381018157651445,0.3214188560787622,0.025485950551407798,0.26371905653097444,0.023777447939381142,0.3721280187835959,0.019690709256865228,6
factor_rsi_reversal_resvol_volume,0.03658962141504265,0.27910152111388176,0.39402802120363584,1.7591316943464868,0.0019868971111153323,0.015282711836724803,114,0.045727962792335194,0.42268914226775106,0.04941982491462235,0.030695690350649202,0.3417263924052986,0.03576279337409269,0.30609186572463526,0.029984069780312688,0.40592465136453576,0.0014294524963345972,6
factor_simple_convex_momentum_log_volume,0.034565062913042024,0.2320924662590654,0.21830001957025824,3.1752043903819303,0.0017728396800223904,0.012869209100604947,114,0.047084148426482064,0.3506712435738584,0.03970596146782264,0.023992259753789803,0.2491350176391167,0.03373769227157243,0.2608631345942055,0.023320648567078245,0.27911106541801506,0.0017231343265998124,6
factor_tanh_thrust_dynamic_smooth,0.049525213834152475,0.42737994016405545,0.49002761703939984,1.4145063593511995,0.021053776103219197,0.16353068329299683,114,0.06561845479918528,0.5558504706835976,0.06310833374012424,0.04244699295375302,0.5554144449595123,0.0506564512996921,0.4774344598753229,0.043371782424421496,0.6407139041001247,0.020490557870931507,6
factor_lag_vol_volatility_adjusted,0.04268861986995025,0.3850876458087797,0.47134315231574925,1.470578658360589,0.01746649655509934,0.16571938794726182,114,0.05139487497610919,0.41978423214731725,0.050862401298440975,0.03328917532552001,0.4546608484709452,0.04359938373194894,0.42054633307101796,0.03461768657428448,0.487485883428819,0.01646461168044528,6
factor_intraday_return_volume_surge,0.04769858145159551,0.39412907577703654,0.39826967850378914,1.7403965653723517,0.016576763008592003,0.13311285253357147,114,0.05933579617497528,0.5844103433850204,0.05562158473923558,0.04367880537251545,0.5093410448798368,0.047748543502474,0.4310238409090436,0.043706721797899716,0.5930132969967395,0.015400267126467804,6
factor_asym_vol_attenuate,0.03721659421939925,0.49875172886147034,0.888087353054015,0.780494371613675,0.025436822139143857,0.36208740591780203,114,0.042910183785054096,0.5909190309101696,0.045478813181762924,0.03535975305795697,0.6081049111663118,0.036267863935770125,0.5577265702982146,0.03446803644913834,0.7425604996878268,0.024978025512711083,6
factor_imbalance_volume_ewm_mut,0.016542104767048392,0.16170090934515038,0.28592871843046247,2.4241957378916377,0.01126656538037732,0.10550163101282162,114,0.01731737345848381,0.17047482806704628,0.011947288308078518,0.009922975622127437,0.16722746159413426,0.011071339820398865,0.10085047183714399,0.007566028330681402,0.10025837848194358,0.011170352870315878,6
factor_stress_volume_cont_weight_cont_dir_w25_clip2_w40_ewm15,0.006372207039378798,0.07834038949999511,nan,nan,0.0023562891154047453,0.028361550882129986,114,0.008859744498631677,0.10687775218036569,0.00013180290730931534,0.0039309876171337264,0.06582575264404573,0.007512674324288097,0.10006011591228046,0.004869893087636997,0.09155440550173151,0.003380004593343405,6
factor_herding_vol_stress,0.03421892261346151,0.26423601874931785,0.30383885101814584,2.2812987155436195,0.015398437711913845,0.1242614451684933,114,0.04327558744837963,0.38065028409093016,0.032659031998246664,0.028130474057593797,0.31358306517407797,0.03574511446219069,0.3047941549005573,0.029457434820753116,0.3774335427599864,0.014165450692754758,6
factor_range_position_volume_gated_smoothed_mut,0.015380428341289068,0.137231109673918,0.22766423942450878,3.0446027988940534,0.011502273365853802,0.09381974277819403,114,0.016448508148608182,0.14330182279883769,0.007545050640244535,0.01354479864208946,0.17353285545457148,0.01590831813536822,0.1567666489283387,0.014225253535085046,0.21537645347413903,0.011875078254865187,6
factor_volatility_adjusted_dollar_pressure,0.03603264924389957,0.3304566935609388,1.056511483620401,0.6560716010248209,0.014518298798433188,0.13998159909138627,114,0.0427269488946199,0.44615216151283277,0.042308774839406,0.03275245953873079,0.40633801784434254,0.036767221033140576,0.3732317197148139,0.03341363365189908,0.4821082958254809,0.01396741248475973,6
factor_herding_vol_gated_momentum,0.022277768599741312,0.3441223868415706,0.20025022000424061,3.4614053385073276,0.018402027190944817,0.2741755209688548,114,0.024555983604572725,0.41609999977425566,0.0304771040227002,0.018562370269052275,0.4069903827780931,0.021399575556406748,0.34727716729243713,0.018210405898289077,0.43405489399401675,0.018716265299986386,6
factor_crash_vol_spike_volregime_boost,0.03294487549877504,0.33699908714877,0.3612919713187837,1.918523619636018,0.023793829353551496,0.23912451736751536,114,0.049046633251416914,0.5291069878540028,0.031616752404247314,0.02865095598055109,0.450625181695002,0.03267485679764599,0.35732929309912725,0.028546288686137726,0.5017837979585543,0.022705126691147454,6
factor_resvol_volume_momentum,0.03922834316076938,0.3100130514468447,0.31255299056615915,2.217694923681188,0.0052452019677609926,0.04630974313699358,114,0.054014511092934446,0.5232104863945823,0.050175115083116624,0.03208053213853629,0.3670722601552829,0.038742115985646884,0.35196036803255754,0.03147728208715035,0.45914823805754346,0.004254950981283947,6
factor_stress_volume_cont_weight_cont_dir_w20_clip3_w40_ewm15_stressclip25,0.006037570342834405,0.07397128852235231,nan,nan,0.0022576496903668397,0.027176996623044247,114,0.008524780305178378,0.10223096319438289,-0.0003020710877914763,0.00379145661931327,0.06370085162298242,0.007140463133133046,0.0949840338193539,0.004694048017623779,0.08910968591900079,0.0032718818971058648,6
factor_stability_crash_guard,0.03694051724831341,0.2912150890175484,2.295242325493387,0.3019930283008117,0.004316508795224274,0.03192831455533954,114,0.04539379763113536,0.4314523994275233,0.04929650234338849,0.031476508842033575,0.38119969343341237,0.035383702969820574,0.3128843154952233,0.03040686999740228,0.43610307318803315,0.004342252812132461,6
factor_vol_regime_breakout_continuous,0.021802481450754623,0.17899438991074296,0.30662158426057234,2.2605948704866674,0.013860675167930788,0.11330082458813547,114,0.02358584882879774,0.19722320473108887,0.017491655375556015,0.01969633831589542,0.22080602422963586,0.02242112551255179,0.2055090556520076,0.02042828896983872,0.27397254719648256,0.013304765211312344,6
factor_intraday_reversal_crossover_v1,0.015880954984824124,0.12837479602010834,0.40823467171921257,1.6979135496768831,0.003149220424460464,0.02523798922697589,114,0.025807257253717273,0.21228688842078372,0.004931350733964853,0.01446850205839939,0.16298819697424152,0.0167669430815102,0.1507369148662587,0.015276214631422813,0.20767108139775106,0.002015695163785322,6
factor_volume_adjusted_breakout_with_vol_filter_v2,0.03168128727835675,0.39552572250557066,0.6619378815064361,1.047148380422772,0.01075802525687608,0.12100874279771003,114,0.03889886844793203,0.5542238656057826,0.041682717084968075,0.012436404031307568,0.1506226968314404,0.024695734241260363,0.17389745537909096,0.013421202505207534,0.1477055896912281,0.010252135256995655,6
factor_reversal_volume_volregime,0.014295173783123049,0.13404119548507587,0.22833857356408427,3.0356114157182046,0.012246205132479156,0.10587326188724107,114,0.01552159228542103,0.14191479725405204,0.01062046512321417,0.0121796603328405,0.17252524699642655,0.014643832008964998,0.1541762735468872,0.012746627505334566,0.21598163733778974,0.012225739000971222,6
factor_simplified_robust_volume_momentum,0.02484029789012858,0.3171882506048058,0.75985614001846,0.9122084353271211,-0.002712979240525994,-0.03808406427520476,114,0.03330618244091099,0.48423389768977354,0.037881194597871926,0.020020068536644193,0.330295439923446,0.025761480765146637,0.3629753169059465,0.02070891750944395,0.38552493388040915,-0.004611198863083425,6
factor_volume_regime_intraday_momentum,0.0395644508180384,0.3595332415262467,0.313062387259988,2.21408642100563,0.01774909851297788,0.1580672190267711,114,0.049038667953139374,0.5021901089832816,0.046275958379859886,0.026497258651105537,0.4040804699260491,0.031347116254012444,0.2878430933770251,0.02308098324826665,0.32950536493152505,0.017460557467174828,6
factor_adaptive_volume_smoothness,0.034340771438990746,0.5361619197222851,5.980633444094322,0.11589862295346076,0.030930219243200132,0.48196873920832806,114,0.04739746022683151,0.8438955027447338,0.032574757749463557,0.03150020505151664,0.6293460993780725,0.03601831846328749,0.5717944129115462,0.032990130074961814,0.6529021868088479,0.029759795843397066,6
factor_directional_vol_adaptive_crossover,0.02182975108574632,0.16848250991758448,nan,nan,0.005716441226220734,0.044977185026015026,114,0.02457368884092296,0.191258143367968,0.013384192981315044,0.016092561157988513,0.20323561340411625,0.022997012655875785,0.20362194882245305,0.01744842896358153,0.2706618003791167,0.006931701630916855,6
factor_drawdown_depth_duration_range_vol,0.03320229149825922,0.27820611032453263,0.4085464674801782,1.6966177307446069,-0.0030347667981633396,-0.024061010718534986,114,0.04325671786801049,0.4242334135765602,0.04424958989882838,0.028236487905954007,0.343495100517816,0.030436476447300014,0.2705080476955604,0.02728505201405363,0.3614723473428722,-0.004861786086717489,6
factor_intraday_pressure_asym_diff,0.015412003182867907,0.18542749779687262,0.11741575236342325,5.9033576552363085,0.0013788512913493717,0.015020360893929406,114,0.012821627788007559,0.15856019296865134,0.020280243884620856,0.012112244775281073,0.2384087029244476,0.013176024579772412,0.14394136996337317,0.011896697187622145,0.22561079258917008,0.00161568387595113,6
factor_mut_cro_asym_vol_ratio_med_15_minp3_vol10,0.03407688337018877,0.42117690577840405,0.3382324068379649,2.049322201382103,0.023816504523941552,0.28383930159434967,114,0.04241739941402905,0.5312998181717608,0.03577557834090049,0.030145621898326484,0.5484388321082502,0.03378002426812176,0.4087588695096221,0.030528126526684105,0.5205650385819801,0.023028837935568706,6
factor_regime_switch_simple,0.025043847569857877,0.22327964288114133,0.347710840899714,1.9934586415724131,-0.00698170006338151,-0.05862510317364984,114,0.028024365408145412,0.2683659673998278,0.04244022123090712,0.022242306117085473,0.2821715882618679,0.024196431427386495,0.23410796835698128,0.021435427371318757,0.3149623237916738,-0.007183458552234669,6
factor_intraday_adx_momentum,0.036413855080708504,0.28037129183192394,0.3864988449811446,1.7934003931984857,0.011898568160282345,0.09442336361504507,114,0.04615812343001553,0.41212774376118994,0.043054754537896506,0.03324197711883736,0.36357875919764904,0.03735855608833463,0.32325507038334494,0.03392913474028999,0.45352957185787335,0.010370429611662763,6
factor_volume_adjusted_momentum,0.03075871733410258,0.22861966781542697,0.32443661230697146,2.1364641173854686,0.007775606443888645,0.059599569558299766,114,0.04052013433249322,0.34531238137403386,0.033932882771506336,0.025421938435242698,0.27069596951806413,0.031007119959271155,0.25889044433122743,0.025915187867054046,0.3278521967950556,0.0071166684523042536,6
factor_volume_confirmed_momentum,0.030540953946573003,0.2315699455748815,0.3711486804525936,1.8675728005140522,0.006976329150461023,0.05386598135736178,114,0.0421219726030151,0.3646457240741579,0.035263069381712586,0.026048122316541637,0.2914464009289397,0.03176557415292369,0.27185346771268454,0.027021698814939033,0.3648614803121704,0.00637326620764243,6
factor_drawdown_volume_modulated,0.007513439910507747,0.0688489832031255,0.3954590289082264,1.7527661018982652,0.018751263381933725,0.1752149063215561,114,-0.0015593000228629349,-0.01369153457978079,0.00594663896440612,0.008546150427529757,0.10822820652414675,0.00849076631654819,0.08274030386019877,0.00955177748713975,0.13412136781817413,0.019241208303956387,6
factor_volume_price_divergence_cross_mut,0.030184582909775996,0.22063805935920816,0.21080539731241807,3.288090292738978,-0.0014417300453470922,-0.010574878229558214,114,0.039261376604887946,0.32295313761892946,0.03851992016480335,0.027672671923807568,0.28262258480305236,0.030723332849553142,0.23956776452226008,0.02837373305049638,0.3183010520015746,-0.0024555890828636983,6
factor_crossover_hybrid_magnitude,0.01809410309782705,0.23516087223423365,1.2356856664434337,0.5609413456700282,0.015167134046426726,0.18492349773059633,114,0.024520089031363084,0.3006910757884222,0.011585494848227499,0.014954420810969827,0.3055676665976235,0.01730283604342496,0.24645529540217412,0.014681390964109663,0.34025178917937693,0.015845959859280664,6
factor_volume_adjusted_breakout_v3,0.030653266404093563,0.3689372845460934,0.8126915840693613,0.85290311127522,0.012907167254223268,0.14157320169699025,114,0.03816008339174424,0.5120462616470017,0.042484499536634926,0.01437140463673514,0.18512428894507962,0.024350891746626344,0.18194762901093148,0.01507194524497043,0.17892460038250876,0.012438442759295494,6
factor_persistence_ewma,0.05415743739388909,0.34394796785640497,0.48146236137879056,1.439670545740982,0.01911869172681234,0.11228000444882441,114,0.05790090360372696,0.33992093104848337,0.054785880155102114,0.0496811619138082,0.4806453367828197,0.05465477947485638,0.37519456947150476,0.049987943170310724,0.5507405956763849,0.018151834359853354,6
factor_adaptive_momentum_gate_v2,0.02737403507518319,0.20258128958529015,0.15741304569880873,4.403365537353242,0.00536878199673121,0.04135611963122499,114,0.033769273373459564,0.2771853456169703,0.03251373617734069,0.023715019341938905,0.23688807406093004,0.025289616426574592,0.2015192390758786,0.022816603812525052,0.2595734017490904,0.00412235555815547,6
factor_regime_vol_adaptive_trend_v4,0.018320839423563016,0.17244869609432759,0.3889397069655794,1.7821455823261774,-0.003600254677027655,-0.03761492829770317,114,0.023916782813090953,0.25242996965463316,0.007934522774918453,0.015413036490283975,0.21083203406300596,0.019036212837251654,0.20320282166263118,0.01629100859534774,0.27207036096762005,-0.0038716841751950857,6
factor_intraday_volume_tanh_short,0.045385353526605526,0.37685999433170136,0.35277615576094834,1.9648356875617254,0.018670115746553886,0.1537027657803542,114,0.05638015530286556,0.5575641946478619,0.05061573305211509,0.04034754589422828,0.4747036600464263,0.04649764231449073,0.42570306368197736,0.04141738940920525,0.5665200015564757,0.01787282198519721,6
factor_drawdown_vol_norm_clean,0.023908307356803656,0.16434373248185571,1.4911245577729506,0.46484861170497127,-0.018968150023702394,-0.11253496351137401,114,0.021563599706071884,0.1592117238560497,0.04116562103134794,0.022649395158526184,0.2008129618012818,0.022885629701850874,0.16549295387906218,0.02132464954672215,0.21690911837142235,-0.017478973415214066,6
factor_crash_vol_ratio_asym,0.037300394065496074,0.28963460227259025,0.3384214911141092,2.048177195479082,0.016678213173928674,0.13568404086219854,114,0.0437374100339228,0.3766197205750817,0.04577940461484456,0.03450341628372413,0.3724362687252323,0.037835080360340216,0.32373407860665343,0.03522480261088314,0.4473031196929358,0.016264414458817916,6
factor_liquidity_mom_simple_2_mutated,0.030152699154892607,0.221262900508278,0.20136059165839726,3.442317957308402,-0.0009998804706740755,-0.007346651475296,114,0.039285167667031905,0.32460481877275044,0.038918080432409075,0.021702424393858496,0.2749587443117685,0.028651248303927835,0.22868709837956297,0.021375477143941904,0.2822756107177699,-0.0019778756899845105,6
factor_asym_vol_volume_cont_30,0.03845096889985086,0.3721627730569822,0.4479319934249484,1.5474384297938812,0.011390710723495113,0.11187757903312172,114,0.03998553270308288,0.4547023085328192,0.047897302934067285,0.03380073081773655,0.45113223725762347,0.03725036318523649,0.4087902860645729,0.032530315790290955,0.5370565674187756,0.012013583747685061,6
