canonical,semantic_version,surface,role,status,source_module,backends,parameter_domain_status,semantic_golden_status,pit_status,source_pit_status,backend_parity_status,batch_parity_status,chunk_status,incremental_status,checkpoint_status,optimizer_diff_status,numeric_stress_status,shape_status,null_inf_status,determinism_status,current_sha,evidence_hash,final_production_ready,reason
fin_diff,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,68da6f4503d4de79,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_discontinued_operation_ratio,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,38bf54cf92e12b06,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_divergence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b0187085a3ebd371,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_earnings_cash_gap_volatility,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c92bbc85cb2131ad,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_earnings_persistence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c55df28df75321e8,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_earnings_smoothness,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,04fc801e47ff5e8a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_equity_capital_growth,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,9acb5440f541a2b5,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_dispersion,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,555170ba27f2d367,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_revision,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e1de29d54f3a0984,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_revision_count,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a058e5d681cb4238,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_revision_magnitude,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3e2b45d5cad02aa7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_revision_pct,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cb60bba10ac63e1c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expectation_revision_speed,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,edc66bce02167cf0,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_expense_sales_divergence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1ff9f7bad7626d6a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_fair_value_income_dependence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a821d2293f4015f2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_financing_gap,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,83debad2a22b8438,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_fundamental_strength_coverage,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,874fbfe93e62b9e9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_fundamental_strength_score,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a868b4bb6bb8b796,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_goodwill_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b70010ee20d3d30f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_goodwill_risk_score,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,bd59262501aa7bbe,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,844b569810141a83,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth_acceleration,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,91053621cc65babf,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth_change,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,15b0681e2f84439f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth_persistence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,df4a415339766b20,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth_stability,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,bd73793ac597dacd,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_growth_volatility,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6305fdaf9de8ccb5,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_impairment_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e3623dfb0d81ce8f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_interest_coverage_proxy,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d9a226db5062de7e,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_inventory_sales_divergence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,41934281617c85f7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_investment_income_dependence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,9d99169be877241c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_lag,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a31a72486dfc3ccc,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_lease_asset_liability_gap,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6bef8e35c5283be5,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_lease_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cf30c7c8e70513e3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_log_change,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,7c9bea1fb894efee,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_mad,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e0d9674e80f6f392,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_margin_persistence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,290e5b9869347ee9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_mean_abs_deviation,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,da241a3ba13b45aa,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_median_abs_deviation,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,0b2d26875803c833,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_minority_profit_share,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,5d9bae9e6083b1e4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_miss_streak,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8d157a9bfa6d91c2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_monotonicity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,21a32222161f6e9b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_negative_streak,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,25fc00339391f57c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_net_borrowing_cashflow,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e79751ea88205059,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_net_debt_issuance,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ad9de69dbb9619d7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_noncore_income_ratio,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,aaa4f13ebe41e1ac,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_oci_to_equity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f81138519d74054f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_other_earnings_dependence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b2d0368285084766,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_pct_change,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,fe9e26e830e8b7cd,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_percentile_history,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,be048788936c661b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_percentile_vs_prior_history,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e60f23b9862afaa8,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_period_restated,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,5b36884a87fa5459,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_period_revision_age,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,639c304190197caf,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_period_revision_count,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8efdd2b0552bfbb7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_positive_streak,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6a0d6d0aa9ae12c2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_qoq,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,dd299c0ac27a4a89,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_quarter_from_cumulative,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4d72256d90ca31cd,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_range,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,9f3ef2219b3eaede,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_ratio,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f8668fe7f9c6d0b9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_rd_capitalization_ratio,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,66211f738f3a36f9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_rd_total_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8e19ddc18516d381,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_receivable_sales_divergence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2977cab9d6e6a5b3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_restated_flag,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c197b2a24fab7e62,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_revision_count,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3228fae1192b8c7d,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_revision_delta,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4fe9c51f836cc8ea,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_revision_direction,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,5b7509f624138a73,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_revision_magnitude,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,7bbc093eef842394,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_revision_pct,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b74c36b2a2067a26,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_roe_cash_gap,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,4fe3b5411cab7c02,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_seasonal_percentile,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,fc5976f7d3688648,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_seasonal_zscore,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8c4af221b7de5d64,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_sign_change_count,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,0f46331893ad9bab,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_stability,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d748ae37053c6f8b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_staleness,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8b5b40bd274fad28,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_std,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6bfe16d8cfc83184,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
fin_surprise,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,abbf49cfa13ed1bc,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
